,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,class
110040,71657.0,1.261776806,0.23775418,0.510280853,0.622716835,-0.499449857,-0.999234846,0.046272875,-0.193335631,0.077427942,-0.059013912,-0.251120477,0.255984121,0.100866538,0.281733437,1.055095599,0.312315168,-0.410330125,-0.516727201,-0.117690184,-0.108846825,-0.260359581,-0.761206335,0.140000962,0.374388607,0.210377484,0.095330455,-0.030282294,0.018415931,0.89,0
123236,76856.0,-2.358597067,1.506931401,0.407305408,-1.089663577,-0.714918041,-0.435278229,-0.140844036,0.716492238,0.599070414,-0.384516671,-0.880018031,0.914422581,0.468794703,-0.143181165,-0.878271317,-0.321924318,0.395577278,-1.146152189,-0.649464759,-0.224676628,0.122576526,0.253353116,0.005919818,0.178889084,-0.178661837,0.8571542,-0.70166021,0.210129355,10.0,0
4399,3766.0,1.433616048,-0.630518847,-0.896372029,-1.629901659,1.474743403,3.268736556,-1.192542848,0.714690357,0.362075557,0.289794921,1.009280704,-3.174026005,1.86619757,1.408749549,0.257755836,1.531403009,0.445571244,-0.869254087,0.77191793,0.188042457,-0.2882306,-0.889443431,0.095965563,0.919164083,0.363162254,-0.5066,-0.0167743,0.01253228,25.26,0
153618,99636.0,-4.352981347,3.965890729,-0.392045952,2.616062495,0.072204421,4.785060273,-5.882267253,-16.68872548,0.431509576,0.177714634,0.409317337,-1.969631244,-0.425822424,2.1450348,-2.497716045,2.076211994,-0.604646597,1.257822448,-2.522528905,3.488486587,-7.635636181,3.033106764,1.219727505,-0.146592772,-1.096077095,-0.536140355,-3.087136952,-1.288300017,37.07,0
24388,33209.0,1.124992404,0.175971587,0.122790609,0.897952876,0.119498005,0.029524737,0.080283365,0.056762553,-0.285888183,0.121920841,1.260795965,0.940018437,0.115212138,0.569313117,0.481223262,0.044851853,-0.525912962,-0.011932146,-0.326342993,-0.084232321,0.104797733,0.29076689,-0.15014601,-0.289924519,0.623139978,-0.299468013,0.021492691,0.0088823,33.61,0
78644,57628.0,1.179205624,0.024164527,-0.041722803,1.046116585,0.045625767,0.031681436,-0.052193639,0.095750858,0.33914608,0.065067377,-1.287609897,-1.084563571,-1.827803743,0.712196348,1.473429733,0.199579231,-0.383321375,0.007047936,-0.515420719,-0.202090282,0.041513552,0.03129307,-0.19115403,-0.815742641,0.631732311,-0.195840837,0.013873419,0.012001885,40.0,0
124520,77327.0,-0.418310754,1.749790584,-0.385201636,0.56308579,0.713870424,-0.685679842,1.030286891,-0.236471553,-0.048943921,1.101495054,-1.049835839,0.236232651,1.101255825,0.03787012,0.662243297,-0.423210586,-0.53363584,-0.016846196,0.601068369,0.523940708,0.00177464,0.470536778,-0.06756562,-0.424938037,-0.412335592,-0.3531772,0.760870974,0.403971254,0.89,0
188820,128147.0,-0.292417967,0.656046953,1.396239526,0.48929026,0.475824186,0.302114037,0.222253853,0.131575001,0.173981366,-0.510830781,-1.86872321,-0.119898792,0.482124861,-0.346020572,0.184508123,0.153052431,-0.747866007,0.655939241,-0.023934569,-0.055538523,0.315779192,1.114138755,-0.372388999,-0.751968874,-0.130547155,-0.391771833,0.237072043,0.180121842,0.05,0
12859,22590.0,1.272391425,0.199765861,0.070466383,0.343179431,0.467876429,0.618460892,-0.265751874,0.107851505,1.216372382,-0.298663249,1.371786243,-2.011369095,1.714620187,1.891786435,-0.013667464,0.591592209,-0.135970009,0.267001401,0.1239072,-0.136728158,-0.422197833,-0.984905941,0.001571835,-1.418443973,0.26012931,0.153784212,-0.047386467,-0.01554224,1.98,0
50434,44488.0,0.879625551,-1.242220168,1.115599466,0.567115677,-1.673673752,0.316233494,-1.087801902,0.274114185,-0.479793509,0.921098641,0.465068589,-0.212372366,-0.715438036,0.146800998,0.873928043,-0.322362988,-0.820700164,2.733635665,-1.242067102,-0.180667752,0.021226055,0.060197701,-0.192512394,-0.050471318,0.154135706,-0.25029947,0.052717371,0.065664146,200.0,0
240003,150380.0,1.628003029,-1.014227034,-1.611276746,0.298198997,0.196534142,0.458362544,-0.022252966,0.043631609,0.607306914,0.161942779,-0.195757508,0.420853908,-0.203646775,0.373357946,-0.248016264,0.664673147,-1.054746794,0.582420119,0.500571925,0.295354669,0.073663356,-0.236488464,-0.084240906,-0.330618573,-0.167114494,0.216492061,-0.095606604,-0.028321593,234.85,0
121801,76323.0,0.996545192,-0.154879658,1.804554924,2.878992551,-1.07949062,0.905441331,-0.953223019,0.497184841,0.577608893,0.496563982,0.112367835,0.643157167,-1.122042352,-0.534588048,-2.269972719,0.327330129,-0.150054645,0.190453492,-0.165572373,-0.187694763,-0.091925412,-0.020983972,-0.025817735,0.322030759,0.332075029,0.018808126,0.052213094,0.026973599,24.22,0
105684,69645.0,1.297613423,0.325651357,-0.143618798,0.298023986,0.312723746,-0.07213594,0.005626686,-0.022776767,-0.251480975,-0.131837743,0.706917513,0.906676272,1.035968203,-0.298342607,0.402088949,0.982251582,-0.719323419,0.491311907,0.526356336,0.010012406,-0.305125114,-0.874254037,-0.035519558,-0.87183944,0.365086477,0.147736991,-0.023642373,0.010007285,0.89,0
227968,145303.0,-0.861950332,0.345125884,0.747489919,-1.087086725,0.348194376,0.319440433,0.3979506,0.313673912,0.379193221,-0.124354538,0.089969024,0.042985007,-0.815129934,0.07929851,-0.432428605,0.807756772,-1.04300554,0.455324893,0.268654118,0.17427531,-0.242330124,-0.605448506,0.161205855,0.155942384,-0.782641498,0.162106774,0.489839629,0.319892006,81.99,0
71617,54367.0,1.226062929,0.371322372,0.305386759,0.696169925,-0.300477769,-1.041801269,0.172524107,-0.261604521,-0.112696035,-0.318073311,0.091118898,0.738437622,1.178454608,-0.472963335,0.992288245,0.43772637,-0.060952795,-0.410517141,-0.207967537,0.013200935,-0.267231433,-0.761762094,0.103020208,0.366620552,0.242962189,0.089839497,-0.019939654,0.035627428,17.99,0
177518,123209.0,-0.439648662,1.554845953,-1.514673889,-0.210494885,0.345096114,-1.115261844,0.237830998,0.574994447,-0.239543545,-1.324645478,-1.526398571,-0.551907865,-0.470261757,-0.220215567,0.739504383,0.526707007,0.637408087,1.119226284,0.077415878,-0.375406942,0.351285657,0.81373133,-0.182921228,-0.746176309,-0.285826829,-0.121931743,-0.245673014,-0.004076238,2.0,0
97327,66165.0,-0.803487258,1.517980972,2.41000406,3.009566518,-0.75196143,0.528794139,-0.337346762,0.641477495,-1.019372807,0.375650969,-0.840330798,0.691232415,1.620946266,-0.407612024,0.244721027,-0.081362034,0.308753681,0.029731905,0.92921076,0.258504865,0.01754638,0.290094503,-0.091799774,0.440821713,-0.16843891,0.201299395,0.296748334,0.137284241,6.49,0
235933,148603.0,-2.805032992,3.036000159,-1.627778863,-0.900058829,-0.824159994,-1.391859307,-0.038366286,1.086578648,0.798026784,1.34542442,-0.976918843,1.324390039,1.376974991,0.262897168,-0.525655297,0.053502663,-0.039999104,-0.911864249,-0.352724591,0.72730394,-0.36360117,-0.687832714,0.289330072,0.039420042,0.031403086,0.175926402,0.709136958,0.429460181,8.94,0
57584,47972.0,1.27629483,0.537163364,-0.603242447,0.888574714,-0.033905661,-1.495036909,0.298833312,-0.224263235,0.082701122,-0.664214537,-0.091317963,-1.020919753,-1.735525391,-0.969448876,1.149336442,0.629413762,1.12928809,0.469656212,-0.353282675,-0.175688357,-0.173192028,-0.521646345,-0.064201071,0.222990465,0.515636258,0.374736756,-0.041463504,0.039286776,0.76,0
41419,40673.0,-1.057815682,0.365748569,0.869086801,-0.801875351,0.9487617,1.111943106,0.906212214,0.626023221,-0.638751841,-0.565150324,1.888574587,0.085362028,-2.053177385,1.007031164,0.705727604,-0.804990214,0.547365887,-1.971105652,-1.722208181,0.018225585,-0.111319853,-0.493787043,0.390069638,-1.09541265,-0.575026817,0.087277833,0.289277067,0.159261522,102.9,0
145387,86902.0,-2.54562355,-0.289286564,-0.534151877,-0.929111803,4.293588753,2.719094451,-0.877018521,0.854967296,0.07306992,0.782191294,0.102017472,0.007099717,-0.206390848,0.19748186,1.089688573,-0.634010128,0.00809308,-0.855615205,1.221696512,-0.397792869,-0.660858313,-1.035628011,-0.962600757,0.807837986,0.404717056,0.558967018,0.661169978,0.118498011,8.01,0
53791,46148.0,-4.587314723,2.988162641,-0.878124007,-0.794374327,-2.169064018,-1.284635632,-1.14642184,2.077317689,0.664851404,-0.284832739,-1.616851457,0.856809966,-0.677459209,0.90672806,-1.674804886,0.627844758,0.419455449,-0.536241456,-1.596364295,-0.68598394,0.159860614,0.021336753,0.194970365,0.71253976,0.381423148,-0.000719353,-1.366383408,-0.242201149,15.62,0
199720,133102.0,-2.195925893,-0.273868328,1.749964446,-0.872395172,0.868658258,-0.370910706,-0.498583054,-0.560416733,0.299705349,-0.41726601,0.188919171,-0.327118881,-1.575030356,0.221453398,-0.106917135,1.018059437,-1.081991926,0.895081957,-0.590788999,-0.733920707,0.875198964,0.204278286,-0.278585947,-0.394915392,0.592561727,0.408071592,-0.181191862,0.226976916,0.01,0
43706,41619.0,-1.917862489,-1.051337093,-0.690982236,-0.43650649,0.679723069,-1.68206453,0.93039788,0.123210155,-0.568918754,-0.75113795,-1.069116886,0.307782565,0.73773331,0.621603664,-0.020839334,0.333710941,-0.511945851,-0.31996759,-0.416974063,0.885034501,0.38473275,0.176228332,0.566055843,-0.050359053,-0.701234361,0.749694999,0.16910598,-0.017063853,249.0,0
192625,129784.0,-0.64321862,1.170017657,0.110996633,-0.985535866,1.049876925,-0.86345666,1.782691139,-0.367351113,-1.111900467,-0.577351957,0.625826124,0.081997314,-0.662633217,0.971015573,-0.218293536,-0.574499824,-0.417350172,0.320791574,1.03325764,-0.043549415,0.193979521,0.498309401,-0.701208808,-0.277178471,1.158878117,0.43505341,-0.175607631,0.005681476,39.99,0
283872,171941.0,-0.029943314,1.096293022,-0.959774244,-0.075030401,0.256635491,-1.300394404,0.733703942,0.133224722,-0.167047137,-1.190046031,-0.911762931,-0.475850018,-0.543798891,-0.382722683,0.71878086,0.245056555,0.580689598,0.867069871,-0.140072156,-0.18707432,0.34973339,0.925882461,-0.063425365,-0.195846617,-0.32697832,-0.145279206,-0.0186299,0.038617015,42.81,0
212118,138724.0,-0.83567447,0.443742682,-0.134108944,-0.516822782,1.245593237,-0.945101078,1.459738872,-0.298973406,-0.482316358,-1.440004625,-1.050133594,-0.227099359,0.741032159,-0.965844595,0.552367739,0.326677775,0.068891818,0.874792244,-0.207905792,0.379678761,0.331452505,0.708528951,-0.197901096,-0.71291667,0.600158783,-0.045907891,0.050890286,0.15594218,137.53,0
117622,74744.0,-0.427893369,0.779947053,1.769683047,1.279182881,-0.147739308,-0.370106055,0.550970436,0.018377124,-0.191242561,-0.353353386,-0.966899759,-0.388980155,-1.023583204,0.154232529,0.213564409,-0.813948046,0.399991506,-0.110880993,1.196893926,0.040018299,-0.099933438,-0.187805687,-0.112859155,0.358727324,-0.024967416,-0.345948792,0.138386217,0.128201429,25.0,0
114320,73432.0,-0.494299293,0.716995703,1.691915831,-1.133703165,0.296389329,-0.719430052,0.778864609,-0.252949125,-0.001101289,-0.40706751,-0.749609636,-0.042922588,0.605930748,-0.379965126,0.586398808,0.600926272,-0.936954474,-0.250128057,-0.375671066,0.187903496,-0.154141,-0.201854328,-0.166755629,-0.067890265,-0.304590239,0.717849409,0.103722411,-0.048661203,1.9,0
80087,58325.0,0.633552047,0.541917773,-0.129192804,0.226218948,0.981064091,-0.199572244,0.534053996,-0.23404145,-0.227168093,0.251808169,0.475486995,0.587764418,0.9125742,-0.466594784,0.21279998,0.548206932,-0.733909824,0.761960891,1.111380339,0.101319962,-0.041946675,0.122706008,0.396565385,-0.876098528,-2.539596327,-0.235843151,0.223960339,0.155843835,1.29,0
68026,52797.0,0.850519292,-0.893120266,0.112973531,0.377748634,-0.819218442,-0.448068276,0.063122427,-0.093429505,0.780860817,-0.364288684,-1.213700452,-0.256121077,-0.972969569,0.090591945,0.083523029,0.057546825,-0.027326646,-0.531356356,0.546241222,0.321217715,-0.218012641,-1.027655571,-0.155362791,-0.07712376,0.169358233,0.851659862,-0.1161695,0.0381967,232.94,0
274983,166307.0,1.957704853,0.022704025,-1.875958746,0.321850694,0.441883371,-0.69929522,0.105224974,-0.139905646,0.088706598,-0.206749752,1.459412336,0.647440082,0.051495879,-0.718072552,0.163755846,0.636697893,0.279225157,0.771028481,-0.274426537,-0.061565945,0.233383402,0.672754981,0.02454365,0.668311653,0.029383416,0.626015806,-0.073562692,-0.03632256,38.49,0
138906,82911.0,-0.867688135,-0.204454504,2.154176018,-1.556538572,-0.723040019,-0.481419379,0.196964156,0.119917704,-1.272879129,-0.164366642,0.995721041,-0.180222361,-0.71180744,-0.334996509,-1.630077207,0.980556136,0.293083864,-1.160185956,0.682017157,0.217529818,0.072829311,-0.036234026,-0.0685407,0.513704894,0.407254407,-0.442241756,0.002433417,0.057047761,74.0,0
111662,72318.0,1.324587402,0.353098236,-0.255434475,0.437356895,0.290777411,-0.662241996,0.416328417,-0.341874811,-0.268994253,-0.06444285,-0.812319375,0.698677364,1.647251578,0.075794864,0.693035173,0.177197609,-0.675414445,-0.39064833,0.190884965,0.029485663,-0.09012641,-0.171447798,-0.189624425,-0.378727425,0.727192438,0.413685115,-0.045189525,0.002276236,14.19,0
73872,55322.0,-0.932922472,-0.310366622,2.228608716,0.304991054,-1.349858502,1.30355695,-1.562194699,-2.202518851,0.939944017,-1.728085288,-1.208427287,0.757849935,-0.686820176,-0.480352947,-1.279824195,-0.130960778,0.459460267,-0.745364186,-0.975956751,0.859196196,-1.245341796,0.341170901,-0.385265623,0.151309906,1.168340486,0.592658531,-0.009088662,0.20064971,196.8,0
133419,80379.0,1.187226659,0.186852821,0.612612009,0.558680225,-0.52053781,-0.779600205,-0.018360914,-0.079949547,-0.246185615,0.095816902,1.684395248,1.183922319,0.305476597,0.428238071,0.305475401,0.435561485,-0.605468678,-0.125382843,0.090218835,-0.065104544,-0.186079553,-0.589679326,0.140756528,0.533769454,0.160765525,0.0632244,-0.03344079,0.012575878,9.99,0
151248,95109.0,2.11042737,-0.418482333,-1.241179233,-1.125516454,-0.301311584,-1.309912069,-0.051871428,-0.486008605,3.19567614,-1.349528123,0.067663291,-1.312813847,2.240504909,1.384786961,-0.716801782,-1.247928547,0.790863711,-0.094881333,0.843633872,-0.216696174,-0.056732541,0.52344053,-0.020930735,-0.072512865,0.317670588,-0.087721473,-0.026379143,-0.069475205,7.58,0
90734,63146.0,1.165196945,-0.358873482,0.877320085,1.231902378,-0.312498657,1.509925262,-0.905214319,0.433705914,1.559596106,-0.411678614,-2.328668198,0.374971531,0.172091507,-0.934439227,-0.873856172,-0.414016788,-0.008528437,-0.127620009,0.266297034,-0.130132202,-0.011130245,0.468126509,-0.324318515,-1.256038043,0.812987961,-0.023793198,0.107253897,0.016531591,14.69,0
29484,35490.0,-0.734635345,0.867425982,0.19292601,-0.27502613,1.579648865,4.293469601,-0.10289727,0.146190401,-0.629580314,0.093885648,-0.102857123,-0.423819611,0.156812191,0.259943365,2.169382527,-0.002187797,-0.272040247,0.844435637,1.779387864,0.330787234,0.857848387,0.077723566,-0.234202868,1.062338211,0.415038632,0.812622442,0.397883722,0.11624597,117.5,0
20104,30788.0,-1.674054707,-0.139490876,2.114330348,-0.655927914,-0.767238788,-0.647067777,-0.638209056,0.860542066,0.859059385,-1.212237034,-0.828039508,-0.300225615,-2.168088145,0.069026911,-0.586537116,-0.157983763,0.61914929,-0.887212494,-0.784048543,-0.034504499,-0.056495963,-0.319910956,0.058055668,0.613707656,-0.280089165,0.79751013,0.151458175,-0.015620518,20.0,0
155784,106379.0,-0.636170981,0.868034262,2.523567376,-0.034691171,-0.13877906,-0.512109302,0.481932859,-0.277096097,1.656295069,-1.015213784,0.571749329,-2.810001692,0.910346193,1.378154721,0.698715688,-0.434821615,0.535749664,0.370348342,0.321946942,-0.028219409,-0.269876418,-0.39032818,-0.244510341,0.278292139,0.157482738,-0.761101805,-0.216272085,-0.141130587,2.12,0
101631,67898.0,-0.605965791,0.632275471,2.186387636,0.842584477,-0.756994187,-0.537127919,0.775127629,-0.090438775,-0.480626439,-0.555857211,0.018165674,0.593265088,1.129762579,-0.246577002,0.851986649,0.183583587,-0.486082043,0.241194159,-0.761504471,0.243817279,0.415445921,1.078353246,0.040259199,0.945299931,0.106344274,-0.280496848,0.069968269,0.089311397,118.0,0
223466,143395.0,2.067173692,0.087115452,-1.283920258,0.3484703,0.107420408,-1.25534037,0.329487232,-0.452975528,0.402848759,-0.030145003,-0.427586209,0.993788313,1.332668256,0.240249963,0.648348727,-0.334960167,-0.519176673,-0.310024348,-0.312030701,-0.171831112,0.265225525,1.003893491,-0.008129063,0.058905893,0.296406015,-0.109711877,-0.007999425,-0.056568954,1.0,0
100139,67425.0,-0.858474543,0.126095405,0.249779054,0.425950717,-0.085942643,-0.667292016,-0.021064724,0.315955735,-1.507254512,0.531415816,-1.618537276,-0.17229088,0.482358994,0.331742324,-0.064102548,-2.0176826,0.341975333,1.405329258,0.071710295,-0.12744992,-0.195874403,-0.196513611,0.053617973,-0.163701141,-0.36655065,-0.296627764,0.353092115,0.106429403,54.74,0
205532,135794.0,0.089890363,0.874850994,-0.015518189,-0.776363745,0.855457894,-0.594310107,1.013982715,-0.161513562,-0.070054382,-0.432671185,-1.470613331,0.175410605,0.644886188,-0.028292965,-0.355755676,0.046262618,-0.657677369,-0.651308595,0.127697757,0.011077462,-0.299128213,-0.646458536,-0.024797132,-0.768342515,-0.38585144,0.188925166,0.252811513,0.090197065,2.69,0
126280,77974.0,-1.191936126,0.498835912,1.303752242,-1.383421331,-1.45750224,-0.085415732,-0.2269554,0.170715861,-1.052112231,0.271817741,-0.875215005,-0.486148169,1.393668331,-0.607689661,0.833661482,1.579600374,-0.040394019,-0.62371436,0.615594985,-0.099012164,0.503962138,1.295699334,-0.253644898,-0.037189907,-0.074138621,-0.120884136,-0.423718249,0.03106377,103.99,0
35796,38270.0,-3.106628911,-2.158738837,1.117390122,-1.514667125,-0.638456773,0.26814344,-0.264461908,0.5966708,-1.087088182,-0.261625042,1.084155407,0.510477975,-0.170825342,0.127143248,-0.168374598,-1.325708607,0.398021478,0.614637344,-1.36093691,-0.84866257,-0.33774653,-0.421390796,0.095751352,-0.196425055,-0.003097725,1.267197994,-0.213038536,-0.026106218,239.93,0
234967,148189.0,1.995882404,-0.42294143,-0.527526206,0.378194521,-0.436721457,-0.197801051,-0.546774416,-0.072075445,1.403104873,-0.19016115,-1.484288771,0.669254935,1.039292308,-0.402277251,0.438169194,0.227010136,-0.794392828,0.383644527,-0.0127515,-0.117537206,0.222170075,0.919631131,-0.025775024,-0.597039932,0.06670401,-0.117719002,0.043197689,-0.040024327,24.95,0
119307,75403.0,-1.616305745,1.818688415,0.909418473,-0.550677464,0.168160004,0.004918613,0.503866773,0.262094936,0.229957397,1.337822387,1.43935433,0.968264237,0.561074882,-0.121016526,0.43633053,0.066694324,-0.563292085,-0.349296981,-0.083584593,0.75813674,-0.316596388,-0.486288096,0.039928679,-0.333038816,0.033664623,0.12561577,0.799043405,0.432019684,0.89,0
228012,145319.0,2.047619171,0.193948884,-1.734649997,0.514245206,0.216945187,-1.40023147,0.261685184,-0.366164955,0.595741219,-0.481251358,-0.363649455,0.054827351,-0.005481344,-0.724359266,0.951847361,0.165337957,0.428079919,0.43561055,-0.478771502,-0.205137084,0.198507588,0.74966565,-0.024903268,-0.147650775,0.246156951,-0.094243724,9.04e-05,-0.031894509,6.43,0
149903,92169.0,-0.620116035,1.049738585,-0.988299403,-1.556785558,1.580790061,0.967402405,0.259086749,0.866481538,0.973980475,-1.67413394,1.695866933,-2.760487459,-0.102181404,1.202363671,-0.853243157,0.05205017,1.887043739,-0.458504702,-1.012816853,-0.263527383,-0.331466041,-0.734663794,-0.005826244,-1.106705091,-0.303587929,1.063476478,0.033605676,-0.010840085,5.18,0
120120,75717.0,1.254741751,0.40708578,0.039483585,1.154928095,0.111434105,-0.646560797,0.41222687,-0.301564201,-0.073929766,-0.105644729,-0.705928926,0.973382568,1.354398115,-0.049539252,-0.099811188,-0.379191247,-0.309083657,-0.486078862,0.047840495,-0.046424704,-0.036592166,0.114828271,-0.21805556,0.094560854,0.939207071,-0.260379621,0.017925903,0.014561298,11.58,0
